source_record_id,observed_at,equipment_id,run_status,alarm_status,supply_air_temperature_c,return_air_temperature_c,supply_air_temperature_setpoint_c
src-ahu-0300-003,2026-01-15T13:00:00Z,ahu-a-f02-west,ON,NORMAL,13.60,23.74,14.00
src-ahu-0300-004,2026-01-15T13:00:00Z,ahu-a-f03-east,ON,NORMAL,13.77,24.10,14.00
src-ahu-0300-005,2026-01-15T13:00:00Z,ahu-a-f03-west,ON,NORMAL,13.61,24.20,14.00
src-ahu-0300-006,2026-01-15T13:00:00Z,ahu-a-f04-east,ON,NORMAL,13.63,24.47,14.00
src-ahu-0300-007,2026-01-15T13:00:00Z,ahu-a-f04-west,ON,NORMAL,13.73,24.65,14.00
src-ahu-0300-008,2026-01-15T13:00:00Z,ahu-b-f01-east,ON,NORMAL,13.75,24.24,14.00
src-ahu-0300-009,2026-01-15T13:00:00Z,ahu-b-f01-west,ON,NORMAL,13.87,24.59,14.00
src-ahu-0300-010,2026-01-15T13:00:00Z,ahu-b-f02-east,ON,NORMAL,13.97,24.83,14.00
src-ahu-0300-011,2026-01-15T13:00:00Z,ahu-b-f02-west,ON,NORMAL,13.87,25.12,14.00
src-ahu-0300-012,2026-01-15T13:00:00Z,ahu-b-f03-east,ON,NORMAL,14.04,25.48,14.00
src-ahu-0300-013,2026-01-15T13:00:00Z,ahu-b-f03-west,ON,NORMAL,14.16,25.58,14.00
src-ahu-0300-014,2026-01-15T13:00:00Z,ahu-b-f04-east,ON,NORMAL,14.06,25.82,14.00
src-ahu-0300-015,2026-01-15T13:00:00Z,ahu-b-f04-west,ON,NORMAL,14.22,25.96,14.00
src-ahu-0300-016,2026-01-15T13:00:00Z,ahu-c-f01-east,ON,NORMAL,14.21,25.91,14.00
src-ahu-0300-017,2026-01-15T13:00:00Z,ahu-c-f01-west,ON,NORMAL,14.26,25.81,14.00
src-ahu-0300-018,2026-01-15T13:00:00Z,ahu-c-f02-east,ON,NORMAL,14.39,25.95,14.00
src-ahu-0300-019,2026-01-15T13:00:00Z,ahu-c-f02-west,ON,NORMAL,14.40,25.89,14.00
src-ahu-0300-020,2026-01-15T13:00:00Z,ahu-c-f03-east,ON,NORMAL,14.28,25.91,14.00
src-ahu-0300-021,2026-01-15T13:00:00Z,ahu-c-f03-west,ON,NORMAL,14.41,25.82,14.00
src-ahu-0300-022,2026-01-15T13:00:00Z,ahu-c-f04-east,ON,NORMAL,14.42,25.67,14.00
src-ahu-0300-023,2026-01-15T13:00:00Z,ahu-c-f04-west,ON,NORMAL,14.39,25.61,14.00
src-ahu-0301-000,2026-01-15T13:01:00Z,ahu-a-f01-east,ON,NORMAL,13.72,23.78,14.00
src-ahu-0301-001,2026-01-15T13:01:00Z,ahu-a-f01-west,ON,NORMAL,13.73,23.68,14.00
src-ahu-0301-002,2026-01-15T13:01:00Z,ahu-a-f02-east,ON,NORMAL,13.67,23.82,14.00
src-ahu-0301-003,2026-01-15T13:01:00Z,ahu-a-f02-west,ON,NORMAL,13.66,23.84,14.00
src-ahu-0301-004,2026-01-15T13:01:00Z,ahu-a-f03-east,ON,NORMAL,13.66,24.04,14.00
src-ahu-0301-005,2026-01-15T13:01:00Z,ahu-a-f03-west,ON,NORMAL,13.75,24.22,14.00
src-ahu-0301-006,2026-01-15T13:01:00Z,ahu-a-f04-east,ON,NORMAL,13.61,24.44,14.00
src-ahu-0301-007,2026-01-15T13:01:00Z,ahu-a-f04-west,ON,NORMAL,13.65,24.69,14.00
src-ahu-0301-008,2026-01-15T13:01:00Z,ahu-b-f01-east,ON,NORMAL,13.75,24.30,14.00
src-ahu-0301-009,2026-01-15T13:01:00Z,ahu-b-f01-west,ON,NORMAL,13.94,24.47,14.00
src-ahu-0301-010,2026-01-15T13:01:00Z,ahu-b-f02-east,ON,NORMAL,13.96,24.90,14.00
src-ahu-0301-011,2026-01-15T13:01:00Z,ahu-b-f02-west,ON,NORMAL,13.95,25.11,14.00
src-ahu-0301-012,2026-01-15T13:01:00Z,ahu-b-f03-east,ON,NORMAL,14.04,25.45,14.00
src-ahu-0301-013,2026-01-15T13:01:00Z,ahu-b-f03-west,ON,NORMAL,14.10,25.61,14.00
src-ahu-0301-014,2026-01-15T13:01:00Z,ahu-b-f04-east,ON,NORMAL,14.06,25.84,14.00
src-ahu-0301-015,2026-01-15T13:01:00Z,ahu-b-f04-west,ON,NORMAL,14.31,25.86,14.00
src-ahu-0301-016,2026-01-15T13:01:00Z,ahu-c-f01-east,ON,NORMAL,14.33,25.85,14.00
src-ahu-0301-017,2026-01-15T13:01:00Z,ahu-c-f01-west,ON,NORMAL,14.24,25.87,14.00
src-ahu-0301-018,2026-01-15T13:01:00Z,ahu-c-f02-east,ON,NORMAL,14.23,25.95,14.00
src-ahu-0301-019,2026-01-15T13:01:00Z,ahu-c-f02-west,ON,NORMAL,14.39,25.78,14.00
src-ahu-0301-020,2026-01-15T13:01:00Z,ahu-c-f03-east,ON,NORMAL,14.41,25.88,14.00
src-ahu-0301-021,2026-01-15T13:01:00Z,ahu-c-f03-west,ON,NORMAL,14.24,25.82,14.00
src-ahu-0301-022,2026-01-15T13:01:00Z,ahu-c-f04-east,ON,NORMAL,14.37,25.79,14.00
src-ahu-0301-023,2026-01-15T13:01:00Z,ahu-c-f04-west,ON,NORMAL,14.26,25.62,14.00
src-ahu-0302-000,2026-01-15T13:02:00Z,ahu-a-f01-east,ON,NORMAL,13.76,23.67,14.00
src-ahu-0302-001,2026-01-15T13:02:00Z,ahu-a-f01-west,ON,NORMAL,13.58,23.57,14.00
src-ahu-0302-002,2026-01-15T13:02:00Z,ahu-a-f02-east,ON,NORMAL,13.71,23.77,14.00
src-ahu-0302-003,2026-01-15T13:02:00Z,ahu-a-f02-west,ON,NORMAL,13.76,23.82,14.00
src-ahu-0302-004,2026-01-15T13:02:00Z,ahu-a-f03-east,ON,NORMAL,13.70,24.11,14.00
src-ahu-0302-005,2026-01-15T13:02:00Z,ahu-a-f03-west,ON,NORMAL,13.68,24.27,14.00
src-ahu-0302-006,2026-01-15T13:02:00Z,ahu-a-f04-east,ON,NORMAL,13.69,24.52,14.00
src-ahu-0302-007,2026-01-15T13:02:00Z,ahu-a-f04-west,ON,NORMAL,13.70,24.67,14.00
src-ahu-0302-008,2026-01-15T13:02:00Z,ahu-b-f01-east,ON,NORMAL,13.88,24.38,14.00
src-ahu-0302-009,2026-01-15T13:02:00Z,ahu-b-f01-west,ON,NORMAL,13.97,24.61,14.00
src-ahu-0302-010,2026-01-15T13:02:00Z,ahu-b-f02-east,ON,NORMAL,13.96,24.87,14.00
src-ahu-0302-011,2026-01-15T13:02:00Z,ahu-b-f02-west,ON,NORMAL,14.08,25.06,14.00
src-ahu-0302-012,2026-01-15T13:02:00Z,ahu-b-f03-east,ON,NORMAL,14.07,25.44,14.00
src-ahu-0302-013,2026-01-15T13:02:00Z,ahu-b-f03-west,ON,NORMAL,14.15,25.58,14.00
src-ahu-0302-014,2026-01-15T13:02:00Z,ahu-b-f04-east,ON,NORMAL,14.20,25.82,14.00
src-ahu-0302-015,2026-01-15T13:02:00Z,ahu-b-f04-west,ON,NORMAL,14.12,25.87,14.00
src-ahu-0302-016,2026-01-15T13:02:00Z,ahu-c-f01-east,ON,NORMAL,14.29,25.83,14.00
src-ahu-0302-017,2026-01-15T13:02:00Z,ahu-c-f01-west,ON,NORMAL,14.23,25.73,14.00
src-ahu-0302-018,2026-01-15T13:02:00Z,ahu-c-f02-east,ON,NORMAL,14.20,25.91,14.00
src-ahu-0302-019,2026-01-15T13:02:00Z,ahu-c-f02-west,ON,NORMAL,14.23,25.80,14.00
src-ahu-0302-020,2026-01-15T13:02:00Z,ahu-c-f03-east,ON,NORMAL,14.46,25.87,14.00
src-ahu-0302-021,2026-01-15T13:02:00Z,ahu-c-f03-west,ON,NORMAL,14.32,25.68,14.00
src-ahu-0302-022,2026-01-15T13:02:00Z,ahu-c-f04-east,ON,NORMAL,14.26,25.70,14.00
src-ahu-0302-023,2026-01-15T13:02:00Z,ahu-c-f04-west,ON,NORMAL,14.31,25.51,14.00
src-ahu-0303-000,2026-01-15T13:03:00Z,ahu-a-f01-east,ON,NORMAL,13.61,23.65,14.00
src-ahu-0303-001,2026-01-15T13:03:00Z,ahu-a-f01-west,ON,NORMAL,13.60,23.69,14.00
src-ahu-0303-002,2026-01-15T13:03:00Z,ahu-a-f02-east,ON,NORMAL,13.76,23.79,14.00
src-ahu-0303-003,2026-01-15T13:03:00Z,ahu-a-f02-west,ON,NORMAL,13.78,23.78,14.00
src-ahu-0303-004,2026-01-15T13:03:00Z,ahu-a-f03-east,ON,NORMAL,13.64,24.07,14.00
src-ahu-0303-005,2026-01-15T13:03:00Z,ahu-a-f03-west,ON,NORMAL,13.71,24.21,14.00
src-ahu-0303-006,2026-01-15T13:03:00Z,ahu-a-f04-east,ON,NORMAL,13.71,24.59,14.00
src-ahu-0303-007,2026-01-15T13:03:00Z,ahu-a-f04-west,ON,NORMAL,13.84,24.71,14.00
src-ahu-0303-008,2026-01-15T13:03:00Z,ahu-b-f01-east,ON,NORMAL,13.89,24.40,14.00
src-ahu-0303-009,2026-01-15T13:03:00Z,ahu-b-f01-west,ON,NORMAL,13.90,24.60,14.00
src-ahu-0303-010,2026-01-15T13:03:00Z,ahu-b-f02-east,ON,NORMAL,13.96,25.03,14.00
src-ahu-0303-011,2026-01-15T13:03:00Z,ahu-b-f02-west,ON,NORMAL,14.02,25.19,14.00
src-ahu-0303-012,2026-01-15T13:03:00Z,ahu-b-f03-east,ON,NORMAL,14.07,25.51,14.00
src-ahu-0303-013,2026-01-15T13:03:00Z,ahu-b-f03-west,ON,NORMAL,14.20,25.64,14.00
src-ahu-0303-014,2026-01-15T13:03:00Z,ahu-b-f04-east,ON,NORMAL,14.24,25.89,14.00
src-ahu-0303-015,2026-01-15T13:03:00Z,ahu-b-f04-west,ON,NORMAL,14.29,25.89,14.00
src-ahu-0303-016,2026-01-15T13:03:00Z,ahu-c-f01-east,ON,NORMAL,14.26,25.73,14.00
src-ahu-0303-017,2026-01-15T13:03:00Z,ahu-c-f01-west,ON,NORMAL,14.29,25.85,14.00
src-ahu-0303-018,2026-01-15T13:03:00Z,ahu-c-f02-east,ON,NORMAL,14.42,25.87,14.00
src-ahu-0303-019,2026-01-15T13:03:00Z,ahu-c-f02-west,ON,NORMAL,14.26,25.71,14.00
src-ahu-0303-020,2026-01-15T13:03:00Z,ahu-c-f03-east,ON,NORMAL,14.42,25.82,14.00
src-ahu-0303-021,2026-01-15T13:03:00Z,ahu-c-f03-west,ON,NORMAL,14.31,25.65,14.00
src-ahu-0303-022,2026-01-15T13:03:00Z,ahu-c-f04-east,ON,NORMAL,14.44,25.67,14.00
src-ahu-0303-023,2026-01-15T13:03:00Z,ahu-c-f04-west,ON,NORMAL,14.21,25.48,14.00
src-ahu-0304-000,2026-01-15T13:04:00Z,ahu-a-f01-east,ON,NORMAL,13.60,23.70,14.00
src-ahu-0304-001,2026-01-15T13:04:00Z,ahu-a-f01-west,ON,NORMAL,13.66,23.65,14.00
src-ahu-0304-002,2026-01-15T13:04:00Z,ahu-a-f02-east,ON,NORMAL,13.57,23.84,14.00
src-ahu-0304-003,2026-01-15T13:04:00Z,ahu-a-f02-west,ON,NORMAL,13.73,23.87,14.00
src-ahu-0304-004,2026-01-15T13:04:00Z,ahu-a-f03-east,ON,NORMAL,13.58,24.21,14.00
src-ahu-0304-005,2026-01-15T13:04:00Z,ahu-a-f03-west,ON,NORMAL,13.68,24.32,14.00
src-ahu-0304-006,2026-01-15T13:04:00Z,ahu-a-f04-east,ON,NORMAL,13.66,24.59,14.00
src-ahu-0304-007,2026-01-15T13:04:00Z,ahu-a-f04-west,ON,NORMAL,13.93,24.82,14.00
src-ahu-0304-008,2026-01-15T13:04:00Z,ahu-b-f01-east,ON,NORMAL,13.92,24.44,14.00
src-ahu-0304-009,2026-01-15T13:04:00Z,ahu-b-f01-west,ON,NORMAL,13.81,24.62,14.00
src-ahu-0304-010,2026-01-15T13:04:00Z,ahu-b-f02-east,ON,NORMAL,14.05,25.03,14.00
src-ahu-0304-011,2026-01-15T13:04:00Z,ahu-b-f02-west,ON,NORMAL,14.05,25.15,14.00
src-ahu-0304-012,2026-01-15T13:04:00Z,ahu-b-f03-east,ON,NORMAL,14.20,25.48,14.00
src-ahu-0304-013,2026-01-15T13:04:00Z,ahu-b-f03-west,ON,NORMAL,14.22,25.66,14.00
src-ahu-0304-014,2026-01-15T13:04:00Z,ahu-b-f04-east,ON,NORMAL,14.13,25.94,14.00
src-ahu-0304-015,2026-01-15T13:04:00Z,ahu-b-f04-west,ON,NORMAL,14.13,25.95,14.00
src-ahu-0304-016,2026-01-15T13:04:00Z,ahu-c-f01-east,ON,NORMAL,14.41,25.88,14.00
src-ahu-0304-017,2026-01-15T13:04:00Z,ahu-c-f01-west,ON,NORMAL,14.22,25.81,14.00
src-ahu-0304-018,2026-01-15T13:04:00Z,ahu-c-f02-east,ON,NORMAL,14.34,25.98,14.00
src-ahu-0304-019,2026-01-15T13:04:00Z,ahu-c-f02-west,ON,NORMAL,14.31,25.77,14.00
src-ahu-0304-020,2026-01-15T13:04:00Z,ahu-c-f03-east,ON,NORMAL,14.27,25.75,14.00
src-ahu-0304-021,2026-01-15T13:04:00Z,ahu-c-f03-west,ON,NORMAL,14.25,25.73,14.00
src-ahu-0304-022,2026-01-15T13:04:00Z,ahu-c-f04-east,ON,NORMAL,14.43,25.62,14.00
src-ahu-0304-023,2026-01-15T13:04:00Z,ahu-c-f04-west,ON,NORMAL,14.32,25.44,14.00
src-ahu-0305-000,2026-01-15T13:05:00Z,ahu-a-f01-east,ON,NORMAL,13.77,23.71,14.00
src-ahu-0305-001,2026-01-15T13:05:00Z,ahu-a-f01-west,ON,NORMAL,13.73,23.66,14.00
src-ahu-0305-002,2026-01-15T13:05:00Z,ahu-a-f02-east,ON,NORMAL,13.54,23.90,14.00
src-ahu-0305-003,2026-01-15T13:05:00Z,ahu-a-f02-west,ON,NORMAL,13.66,23.91,14.00
src-ahu-0305-004,2026-01-15T13:05:00Z,ahu-a-f03-east,ON,NORMAL,13.82,24.16,14.00
src-ahu-0305-005,2026-01-15T13:05:00Z,ahu-a-f03-west,ON,NORMAL,13.86,24.37,14.00
src-ahu-0305-006,2026-01-15T13:05:00Z,ahu-a-f04-east,ON,NORMAL,13.83,24.66,14.00
src-ahu-0305-007,2026-01-15T13:05:00Z,ahu-a-f04-west,ON,NORMAL,13.94,24.84,14.00
src-ahu-0305-008,2026-01-15T13:05:00Z,ahu-b-f01-east,ON,NORMAL,13.87,24.44,14.00
src-ahu-0305-009,2026-01-15T13:05:00Z,ahu-b-f01-west,ON,NORMAL,14.06,24.61,14.00
src-ahu-0305-010,2026-01-15T13:05:00Z,ahu-b-f02-east,ON,NORMAL,13.92,24.98,14.00
src-ahu-0305-011,2026-01-15T13:05:00Z,ahu-b-f02-west,ON,NORMAL,14.16,25.16,14.00
src-ahu-0305-012,2026-01-15T13:05:00Z,ahu-b-f03-east,ON,NORMAL,14.03,25.60,14.00
src-ahu-0305-013,2026-01-15T13:05:00Z,ahu-b-f03-west,ON,NORMAL,14.11,25.60,14.00
src-ahu-0305-014,2026-01-15T13:05:00Z,ahu-b-f04-east,ON,NORMAL,14.25,26.01,14.00
src-ahu-0305-015,2026-01-15T13:05:00Z,ahu-b-f04-west,ON,NORMAL,14.26,25.92,14.00
src-ahu-0305-016,2026-01-15T13:05:00Z,ahu-c-f01-east,ON,NORMAL,14.36,25.80,14.00
src-ahu-0305-017,2026-01-15T13:05:00Z,ahu-c-f01-west,ON,NORMAL,14.43,25.82,14.00
src-ahu-0305-018,2026-01-15T13:05:00Z,ahu-c-f02-east,ON,NORMAL,14.31,25.90,14.00
src-ahu-0305-019,2026-01-15T13:05:00Z,ahu-c-f02-west,ON,NORMAL,14.26,25.75,14.00
src-ahu-0305-020,2026-01-15T13:05:00Z,ahu-c-f03-east,ON,NORMAL,14.46,25.71,14.00
src-ahu-0305-021,2026-01-15T13:05:00Z,ahu-c-f03-west,ON,NORMAL,14.29,25.61,14.00
src-ahu-0305-022,2026-01-15T13:05:00Z,ahu-c-f04-east,ON,NORMAL,14.38,25.60,14.00
src-ahu-0305-023,2026-01-15T13:05:00Z,ahu-c-f04-west,ON,NORMAL,14.21,25.50,14.00
src-ahu-0306-000,2026-01-15T13:06:00Z,ahu-a-f01-east,ON,NORMAL,13.67,23.66,14.00
src-ahu-0306-001,2026-01-15T13:06:00Z,ahu-a-f01-west,ON,NORMAL,13.74,23.68,14.00
src-ahu-0306-002,2026-01-15T13:06:00Z,ahu-a-f02-east,ON,NORMAL,13.63,23.88,14.00
src-ahu-0306-003,2026-01-15T13:06:00Z,ahu-a-f02-west,ON,NORMAL,13.59,24.00,14.00
src-ahu-0306-004,2026-01-15T13:06:00Z,ahu-a-f03-east,ON,NORMAL,13.81,24.22,14.00
src-ahu-0306-005,2026-01-15T13:06:00Z,ahu-a-f03-west,ON,NORMAL,13.66,24.40,14.00
src-ahu-0306-006,2026-01-15T13:06:00Z,ahu-a-f04-east,ON,NORMAL,13.72,24.71,14.00
src-ahu-0306-007,2026-01-15T13:06:00Z,ahu-a-f04-west,ON,NORMAL,13.94,24.88,14.00
src-ahu-0306-008,2026-01-15T13:06:00Z,ahu-b-f01-east,ON,NORMAL,13.86,24.40,14.00
src-ahu-0306-009,2026-01-15T13:06:00Z,ahu-b-f01-west,ON,NORMAL,13.95,24.72,14.00
src-ahu-0306-010,2026-01-15T13:06:00Z,ahu-b-f02-east,ON,NORMAL,13.92,25.15,14.00
src-ahu-0306-011,2026-01-15T13:06:00Z,ahu-b-f02-west,ON,NORMAL,13.99,25.32,14.00
src-ahu-0306-012,2026-01-15T13:06:00Z,ahu-b-f03-east,ON,NORMAL,14.09,25.47,14.00
src-ahu-0306-013,2026-01-15T13:06:00Z,ahu-b-f03-west,ON,NORMAL,14.16,25.58,14.00
src-ahu-0306-014,2026-01-15T13:06:00Z,ahu-b-f04-east,ON,NORMAL,14.23,25.88,14.00
src-ahu-0306-015,2026-01-15T13:06:00Z,ahu-b-f04-west,ON,NORMAL,14.20,25.94,14.00
src-ahu-0306-016,2026-01-15T13:06:00Z,ahu-c-f01-east,ON,NORMAL,14.33,25.83,14.00
src-ahu-0306-017,2026-01-15T13:06:00Z,ahu-c-f01-west,ON,NORMAL,14.27,25.82,14.00
src-ahu-0306-018,2026-01-15T13:06:00Z,ahu-c-f02-east,ON,NORMAL,14.25,25.91,14.00
src-ahu-0306-019,2026-01-15T13:06:00Z,ahu-c-f02-west,ON,NORMAL,14.41,25.80,14.00
src-ahu-0306-020,2026-01-15T13:06:00Z,ahu-c-f03-east,ON,NORMAL,14.40,25.81,14.00
src-ahu-0306-021,2026-01-15T13:06:00Z,ahu-c-f03-west,ON,NORMAL,14.22,25.69,14.00
src-ahu-0306-022,2026-01-15T13:06:00Z,ahu-c-f04-east,ON,NORMAL,14.38,25.59,14.00
src-ahu-0306-023,2026-01-15T13:06:00Z,ahu-c-f04-west,ON,NORMAL,14.35,25.38,14.00
src-ahu-0307-000,2026-01-15T13:07:00Z,ahu-a-f01-east,ON,NORMAL,13.61,23.73,14.00
src-ahu-0307-001,2026-01-15T13:07:00Z,ahu-a-f01-west,ON,NORMAL,13.60,23.61,14.00
src-ahu-0307-002,2026-01-15T13:07:00Z,ahu-a-f02-east,ON,NORMAL,13.67,23.86,14.00
src-ahu-0307-003,2026-01-15T13:07:00Z,ahu-a-f02-west,ON,NORMAL,13.71,23.86,14.00
src-ahu-0307-004,2026-01-15T13:07:00Z,ahu-a-f03-east,ON,NORMAL,13.78,24.25,14.00
src-ahu-0307-005,2026-01-15T13:07:00Z,ahu-a-f03-west,ON,NORMAL,13.87,24.25,14.00
src-ahu-0307-006,2026-01-15T13:07:00Z,ahu-a-f04-east,ON,NORMAL,13.80,24.74,14.00
src-ahu-0307-007,2026-01-15T13:07:00Z,ahu-a-f04-west,ON,NORMAL,13.88,24.94,14.00
src-ahu-0307-008,2026-01-15T13:07:00Z,ahu-b-f01-east,ON,NORMAL,13.83,24.50,14.00
src-ahu-0307-009,2026-01-15T13:07:00Z,ahu-b-f01-west,ON,NORMAL,13.89,24.73,14.00
src-ahu-0307-010,2026-01-15T13:07:00Z,ahu-b-f02-east,ON,NORMAL,13.97,25.08,14.00
src-ahu-0307-011,2026-01-15T13:07:00Z,ahu-b-f02-west,ON,NORMAL,14.11,25.21,14.00
src-ahu-0307-012,2026-01-15T13:07:00Z,ahu-b-f03-east,ON,NORMAL,14.11,25.59,14.00
src-ahu-0307-013,2026-01-15T13:07:00Z,ahu-b-f03-west,ON,NORMAL,14.24,25.75,14.00
src-ahu-0307-014,2026-01-15T13:07:00Z,ahu-b-f04-east,ON,NORMAL,14.25,25.89,14.00
src-ahu-0307-015,2026-01-15T13:07:00Z,ahu-b-f04-west,ON,NORMAL,14.25,25.99,14.00
src-ahu-0307-016,2026-01-15T13:07:00Z,ahu-c-f01-east,ON,NORMAL,14.37,25.91,14.00
src-ahu-0307-017,2026-01-15T13:07:00Z,ahu-c-f01-west,ON,NORMAL,14.31,25.78,14.00
src-ahu-0307-018,2026-01-15T13:07:00Z,ahu-c-f02-east,ON,NORMAL,14.44,25.83,14.00
src-ahu-0307-019,2026-01-15T13:07:00Z,ahu-c-f02-west,ON,NORMAL,14.31,25.73,14.00
src-ahu-0307-020,2026-01-15T13:07:00Z,ahu-c-f03-east,ON,NORMAL,14.31,25.75,14.00
src-ahu-0307-021,2026-01-15T13:07:00Z,ahu-c-f03-west,ON,NORMAL,14.37,25.60,14.00
src-ahu-0307-022,2026-01-15T13:07:00Z,ahu-c-f04-east,ON,NORMAL,14.31,25.65,14.00
src-ahu-0307-023,2026-01-15T13:07:00Z,ahu-c-f04-west,ON,NORMAL,14.14,25.38,14.00
src-ahu-0308-000,2026-01-15T13:08:00Z,ahu-a-f01-east,ON,NORMAL,13.72,23.59,14.00
src-ahu-0308-001,2026-01-15T13:08:00Z,ahu-a-f01-west,ON,NORMAL,13.71,23.56,14.00
src-ahu-0308-002,2026-01-15T13:08:00Z,ahu-a-f02-east,ON,NORMAL,13.71,23.87,14.00
src-ahu-0308-003,2026-01-15T13:08:00Z,ahu-a-f02-west,ON,NORMAL,13.72,23.97,14.00
src-ahu-0308-004,2026-01-15T13:08:00Z,ahu-a-f03-east,ON,NORMAL,13.71,24.18,14.00
src-ahu-0308-005,2026-01-15T13:08:00Z,ahu-a-f03-west,ON,NORMAL,13.73,24.24,14.00
src-ahu-0308-006,2026-01-15T13:08:00Z,ahu-a-f04-east,ON,NORMAL,13.93,24.65,14.00
src-ahu-0308-007,2026-01-15T13:08:00Z,ahu-a-f04-west,ON,NORMAL,13.95,24.89,14.00
src-ahu-0308-008,2026-01-15T13:08:00Z,ahu-b-f01-east,ON,NORMAL,13.87,24.53,14.00
src-ahu-0308-009,2026-01-15T13:08:00Z,ahu-b-f01-west,ON,NORMAL,13.94,24.73,14.00
src-ahu-0308-010,2026-01-15T13:08:00Z,ahu-b-f02-east,ON,NORMAL,13.98,25.08,14.00
src-ahu-0308-011,2026-01-15T13:08:00Z,ahu-b-f02-west,ON,NORMAL,14.26,25.26,14.00
src-ahu-0308-012,2026-01-15T13:08:00Z,ahu-b-f03-east,ON,NORMAL,14.23,25.59,14.00
src-ahu-0308-013,2026-01-15T13:08:00Z,ahu-b-f03-west,ON,NORMAL,14.29,25.72,14.00
src-ahu-0308-014,2026-01-15T13:08:00Z,ahu-b-f04-east,ON,NORMAL,14.39,26.03,14.00
src-ahu-0308-015,2026-01-15T13:08:00Z,ahu-b-f04-west,ON,NORMAL,14.20,25.93,14.00
src-ahu-0308-016,2026-01-15T13:08:00Z,ahu-c-f01-east,ON,NORMAL,14.27,25.88,14.00
src-ahu-0308-017,2026-01-15T13:08:00Z,ahu-c-f01-west,ON,NORMAL,14.45,25.68,14.00
src-ahu-0308-018,2026-01-15T13:08:00Z,ahu-c-f02-east,ON,NORMAL,14.32,25.80,14.00
src-ahu-0308-019,2026-01-15T13:08:00Z,ahu-c-f02-west,ON,NORMAL,14.27,25.69,14.00
src-ahu-0308-020,2026-01-15T13:08:00Z,ahu-c-f03-east,ON,NORMAL,14.24,25.66,14.00
src-ahu-0308-021,2026-01-15T13:08:00Z,ahu-c-f03-west,ON,NORMAL,14.26,25.61,14.00
src-ahu-0308-022,2026-01-15T13:08:00Z,ahu-c-f04-east,ON,NORMAL,14.17,25.52,14.00
src-ahu-0308-023,2026-01-15T13:08:00Z,ahu-c-f04-west,ON,NORMAL,14.29,25.41,14.00
src-ahu-0309-000,2026-01-15T13:09:00Z,ahu-a-f01-east,ON,NORMAL,13.61,23.63,14.00
src-ahu-0309-001,2026-01-15T13:09:00Z,ahu-a-f01-west,ON,NORMAL,13.74,23.66,14.00
src-ahu-0309-002,2026-01-15T13:09:00Z,ahu-a-f02-east,ON,NORMAL,13.74,23.79,14.00
src-ahu-0309-003,2026-01-15T13:09:00Z,ahu-a-f02-west,ON,NORMAL,13.62,23.96,14.00
src-ahu-0309-004,2026-01-15T13:09:00Z,ahu-a-f03-east,ON,NORMAL,13.82,24.27,14.00
src-ahu-0309-005,2026-01-15T13:09:00Z,ahu-a-f03-west,ON,NORMAL,13.78,24.39,14.00
src-ahu-0309-006,2026-01-15T13:09:00Z,ahu-a-f04-east,ON,NORMAL,13.79,24.77,14.00
src-ahu-0309-007,2026-01-15T13:09:00Z,ahu-a-f04-west,ON,NORMAL,13.99,24.88,14.00
src-ahu-0309-008,2026-01-15T13:09:00Z,ahu-b-f01-east,ON,NORMAL,13.90,24.55,14.00
src-ahu-0309-009,2026-01-15T13:09:00Z,ahu-b-f01-west,ON,NORMAL,14.06,24.71,14.00
src-ahu-0309-010,2026-01-15T13:09:00Z,ahu-b-f02-east,ON,NORMAL,14.21,25.08,14.00
src-ahu-0309-011,2026-01-15T13:09:00Z,ahu-b-f02-west,ON,NORMAL,14.12,25.26,14.00
src-ahu-0309-012,2026-01-15T13:09:00Z,ahu-b-f03-east,ON,NORMAL,14.15,25.51,14.00
src-ahu-0309-013,2026-01-15T13:09:00Z,ahu-b-f03-west,ON,NORMAL,14.26,25.66,14.00
src-ahu-0309-014,2026-01-15T13:09:00Z,ahu-b-f04-east,ON,NORMAL,14.33,25.95,14.00
src-ahu-0309-015,2026-01-15T13:09:00Z,ahu-b-f04-west,ON,NORMAL,14.29,26.01,14.00
src-ahu-0309-016,2026-01-15T13:09:00Z,ahu-c-f01-east,ON,NORMAL,14.40,25.82,14.00
src-ahu-0309-017,2026-01-15T13:09:00Z,ahu-c-f01-west,ON,NORMAL,14.46,25.71,14.00
src-ahu-0309-018,2026-01-15T13:09:00Z,ahu-c-f02-east,ON,NORMAL,14.26,25.72,14.00
src-ahu-0309-019,2026-01-15T13:09:00Z,ahu-c-f02-west,ON,NORMAL,14.43,25.64,14.00
src-ahu-0309-020,2026-01-15T13:09:00Z,ahu-c-f03-east,ON,NORMAL,14.20,25.67,14.00
src-ahu-0309-021,2026-01-15T13:09:00Z,ahu-c-f03-west,ON,NORMAL,14.23,25.48,14.00
src-ahu-0309-022,2026-01-15T13:09:00Z,ahu-c-f04-east,ON,NORMAL,14.26,25.53,14.00
src-ahu-0309-023,2026-01-15T13:09:00Z,ahu-c-f04-west,ON,NORMAL,14.30,25.33,14.00
src-ahu-0310-000,2026-01-15T13:10:00Z,ahu-a-f01-east,ON,NORMAL,13.75,23.66,14.00
src-ahu-0310-001,2026-01-15T13:10:00Z,ahu-a-f01-west,ON,NORMAL,13.58,23.59,14.00
src-ahu-0310-002,2026-01-15T13:10:00Z,ahu-a-f02-east,ON,NORMAL,13.61,23.91,14.00
