source_record_id,observed_at,meter_id,active_power_kw,cumulative_energy_kwh
src-meter-0289-005,2026-01-15T12:49:00Z,meter-b-f02,15.55,12582.781
src-meter-0289-006,2026-01-15T12:49:00Z,meter-b-f03,17.28,13088.747
src-meter-0289-007,2026-01-15T12:49:00Z,meter-b-f04,18.37,13594.597
src-meter-0289-008,2026-01-15T12:49:00Z,meter-c-f01,11.48,14058.937
src-meter-0289-009,2026-01-15T12:49:00Z,meter-c-f02,13.12,14564.797
src-meter-0289-010,2026-01-15T12:49:00Z,meter-c-f03,14.19,15070.800
src-meter-0289-011,2026-01-15T12:49:00Z,meter-c-f04,15.31,15576.789
src-meter-0290-000,2026-01-15T12:50:00Z,meter-a-f01,12.43,10068.697
src-meter-0290-001,2026-01-15T12:50:00Z,meter-a-f02,13.88,10575.375
src-meter-0290-002,2026-01-15T12:50:00Z,meter-a-f03,14.88,11081.951
src-meter-0290-003,2026-01-15T12:50:00Z,meter-a-f04,16.89,11588.269
src-meter-0290-004,2026-01-15T12:50:00Z,meter-b-f01,14.72,12077.000
src-meter-0290-005,2026-01-15T12:50:00Z,meter-b-f02,15.71,12583.043
src-meter-0290-006,2026-01-15T12:50:00Z,meter-b-f03,17.11,13089.032
src-meter-0290-007,2026-01-15T12:50:00Z,meter-b-f04,18.63,13594.908
src-meter-0290-008,2026-01-15T12:50:00Z,meter-c-f01,11.24,14059.124
src-meter-0290-009,2026-01-15T12:50:00Z,meter-c-f02,13.12,14565.015
src-meter-0290-010,2026-01-15T12:50:00Z,meter-c-f03,14.33,15071.039
src-meter-0290-011,2026-01-15T12:50:00Z,meter-c-f04,15.50,15577.047
src-meter-0291-000,2026-01-15T12:51:00Z,meter-a-f01,12.37,10068.903
src-meter-0291-001,2026-01-15T12:51:00Z,meter-a-f02,13.53,10575.601
src-meter-0291-002,2026-01-15T12:51:00Z,meter-a-f03,15.45,11082.209
src-meter-0291-003,2026-01-15T12:51:00Z,meter-a-f04,16.93,11588.551
src-meter-0291-004,2026-01-15T12:51:00Z,meter-b-f01,14.20,12077.237
src-meter-0291-005,2026-01-15T12:51:00Z,meter-b-f02,15.77,12583.305
src-meter-0291-006,2026-01-15T12:51:00Z,meter-b-f03,17.09,13089.317
src-meter-0291-007,2026-01-15T12:51:00Z,meter-b-f04,18.89,13595.223
src-meter-0291-008,2026-01-15T12:51:00Z,meter-c-f01,11.36,14059.314
src-meter-0291-009,2026-01-15T12:51:00Z,meter-c-f02,12.76,14565.228
src-meter-0291-010,2026-01-15T12:51:00Z,meter-c-f03,13.93,15071.271
src-meter-0291-011,2026-01-15T12:51:00Z,meter-c-f04,15.68,15577.309
src-meter-0292-000,2026-01-15T12:52:00Z,meter-a-f01,12.30,10069.108
src-meter-0292-001,2026-01-15T12:52:00Z,meter-a-f02,13.70,10575.829
src-meter-0292-002,2026-01-15T12:52:00Z,meter-a-f03,15.04,11082.460
src-meter-0292-003,2026-01-15T12:52:00Z,meter-a-f04,16.95,11588.834
src-meter-0292-004,2026-01-15T12:52:00Z,meter-b-f01,14.46,12077.478
src-meter-0292-005,2026-01-15T12:52:00Z,meter-b-f02,15.83,12583.569
src-meter-0292-006,2026-01-15T12:52:00Z,meter-b-f03,16.97,13089.599
src-meter-0292-007,2026-01-15T12:52:00Z,meter-b-f04,18.30,13595.528
src-meter-0292-008,2026-01-15T12:52:00Z,meter-c-f01,11.64,14059.508
src-meter-0292-009,2026-01-15T12:52:00Z,meter-c-f02,13.01,14565.445
src-meter-0292-010,2026-01-15T12:52:00Z,meter-c-f03,14.13,15071.506
src-meter-0292-011,2026-01-15T12:52:00Z,meter-c-f04,15.55,15577.568
src-meter-0293-000,2026-01-15T12:53:00Z,meter-a-f01,12.51,10069.316
src-meter-0293-001,2026-01-15T12:53:00Z,meter-a-f02,14.00,10576.062
src-meter-0293-002,2026-01-15T12:53:00Z,meter-a-f03,15.32,11082.715
src-meter-0293-003,2026-01-15T12:53:00Z,meter-a-f04,16.45,11589.108
src-meter-0293-004,2026-01-15T12:53:00Z,meter-b-f01,14.45,12077.719
src-meter-0293-005,2026-01-15T12:53:00Z,meter-b-f02,15.46,12583.827
src-meter-0293-006,2026-01-15T12:53:00Z,meter-b-f03,16.86,13089.880
src-meter-0293-007,2026-01-15T12:53:00Z,meter-b-f04,18.29,13595.832
src-meter-0293-008,2026-01-15T12:53:00Z,meter-c-f01,11.57,14059.701
src-meter-0293-009,2026-01-15T12:53:00Z,meter-c-f02,12.72,14565.657
src-meter-0293-010,2026-01-15T12:53:00Z,meter-c-f03,14.06,15071.741
src-meter-0293-011,2026-01-15T12:53:00Z,meter-c-f04,15.92,15577.833
src-meter-0294-000,2026-01-15T12:54:00Z,meter-a-f01,12.62,10069.527
src-meter-0294-001,2026-01-15T12:54:00Z,meter-a-f02,13.65,10576.290
src-meter-0294-002,2026-01-15T12:54:00Z,meter-a-f03,15.22,11082.969
src-meter-0294-003,2026-01-15T12:54:00Z,meter-a-f04,16.49,11589.383
src-meter-0294-004,2026-01-15T12:54:00Z,meter-b-f01,14.47,12077.960
src-meter-0294-005,2026-01-15T12:54:00Z,meter-b-f02,15.60,12584.087
src-meter-0294-006,2026-01-15T12:54:00Z,meter-b-f03,17.49,13090.172
src-meter-0294-007,2026-01-15T12:54:00Z,meter-b-f04,18.41,13596.139
src-meter-0294-008,2026-01-15T12:54:00Z,meter-c-f01,11.57,14059.894
src-meter-0294-009,2026-01-15T12:54:00Z,meter-c-f02,13.07,14565.875
src-meter-0294-010,2026-01-15T12:54:00Z,meter-c-f03,14.07,15071.975
src-meter-0294-011,2026-01-15T12:54:00Z,meter-c-f04,15.67,15578.094
src-meter-0295-000,2026-01-15T12:55:00Z,meter-a-f01,12.48,10069.735
src-meter-0295-001,2026-01-15T12:55:00Z,meter-a-f02,14.15,10576.526
src-meter-0295-002,2026-01-15T12:55:00Z,meter-a-f03,15.45,11083.226
src-meter-0295-003,2026-01-15T12:55:00Z,meter-a-f04,16.88,11589.664
src-meter-0295-004,2026-01-15T12:55:00Z,meter-b-f01,14.45,12078.201
src-meter-0295-005,2026-01-15T12:55:00Z,meter-b-f02,15.87,12584.351
src-meter-0295-006,2026-01-15T12:55:00Z,meter-b-f03,17.21,13090.459
src-meter-0295-007,2026-01-15T12:55:00Z,meter-b-f04,18.74,13596.452
src-meter-0295-008,2026-01-15T12:55:00Z,meter-c-f01,11.07,14060.078
src-meter-0295-009,2026-01-15T12:55:00Z,meter-c-f02,12.48,14566.083
src-meter-0295-010,2026-01-15T12:55:00Z,meter-c-f03,14.02,15072.209
src-meter-0295-011,2026-01-15T12:55:00Z,meter-c-f04,15.90,15578.359
src-meter-0296-000,2026-01-15T12:56:00Z,meter-a-f01,12.32,10069.940
src-meter-0296-001,2026-01-15T12:56:00Z,meter-a-f02,13.54,10576.751
src-meter-0296-002,2026-01-15T12:56:00Z,meter-a-f03,15.23,11083.480
src-meter-0296-003,2026-01-15T12:56:00Z,meter-a-f04,16.80,11589.944
src-meter-0296-004,2026-01-15T12:56:00Z,meter-b-f01,14.29,12078.439
src-meter-0296-005,2026-01-15T12:56:00Z,meter-b-f02,16.11,12584.620
src-meter-0296-006,2026-01-15T12:56:00Z,meter-b-f03,17.07,13090.743
src-meter-0296-007,2026-01-15T12:56:00Z,meter-b-f04,18.49,13596.760
src-meter-0296-008,2026-01-15T12:56:00Z,meter-c-f01,11.43,14060.269
src-meter-0296-009,2026-01-15T12:56:00Z,meter-c-f02,12.46,14566.290
src-meter-0296-010,2026-01-15T12:56:00Z,meter-c-f03,14.18,15072.445
src-meter-0296-011,2026-01-15T12:56:00Z,meter-c-f04,15.42,15578.616
src-meter-0297-000,2026-01-15T12:57:00Z,meter-a-f01,12.36,10070.146
src-meter-0297-001,2026-01-15T12:57:00Z,meter-a-f02,13.78,10576.981
src-meter-0297-002,2026-01-15T12:57:00Z,meter-a-f03,15.25,11083.734
src-meter-0297-003,2026-01-15T12:57:00Z,meter-a-f04,16.65,11590.222
src-meter-0297-004,2026-01-15T12:57:00Z,meter-b-f01,14.38,12078.678
src-meter-0297-005,2026-01-15T12:57:00Z,meter-b-f02,15.89,12584.885
src-meter-0297-006,2026-01-15T12:57:00Z,meter-b-f03,17.00,13091.027
src-meter-0297-007,2026-01-15T12:57:00Z,meter-b-f04,18.85,13597.074
src-meter-0297-008,2026-01-15T12:57:00Z,meter-c-f01,11.63,14060.462
src-meter-0297-009,2026-01-15T12:57:00Z,meter-c-f02,12.68,14566.502
src-meter-0297-010,2026-01-15T12:57:00Z,meter-c-f03,14.52,15072.687
src-meter-0297-011,2026-01-15T12:57:00Z,meter-c-f04,15.79,15578.879
src-meter-0298-000,2026-01-15T12:58:00Z,meter-a-f01,12.62,10070.356
src-meter-0298-001,2026-01-15T12:58:00Z,meter-a-f02,13.57,10577.207
src-meter-0298-002,2026-01-15T12:58:00Z,meter-a-f03,15.26,11083.988
src-meter-0298-003,2026-01-15T12:58:00Z,meter-a-f04,16.34,11590.494
src-meter-0298-004,2026-01-15T12:58:00Z,meter-b-f01,14.08,12078.913
src-meter-0298-005,2026-01-15T12:58:00Z,meter-b-f02,15.59,12585.144
src-meter-0298-006,2026-01-15T12:58:00Z,meter-b-f03,16.86,13091.308
src-meter-0298-007,2026-01-15T12:58:00Z,meter-b-f04,18.71,13597.386
src-meter-0298-008,2026-01-15T12:58:00Z,meter-c-f01,11.44,14060.653
src-meter-0298-009,2026-01-15T12:58:00Z,meter-c-f02,12.72,14566.714
src-meter-0298-010,2026-01-15T12:58:00Z,meter-c-f03,14.40,15072.927
src-meter-0298-011,2026-01-15T12:58:00Z,meter-c-f04,15.84,15579.143
src-meter-0299-000,2026-01-15T12:59:00Z,meter-a-f01,12.36,10070.562
src-meter-0299-001,2026-01-15T12:59:00Z,meter-a-f02,14.02,10577.441
src-meter-0299-002,2026-01-15T12:59:00Z,meter-a-f03,15.26,11084.243
src-meter-0299-003,2026-01-15T12:59:00Z,meter-a-f04,16.33,11590.766
src-meter-0299-004,2026-01-15T12:59:00Z,meter-b-f01,14.10,12079.148
src-meter-0299-005,2026-01-15T12:59:00Z,meter-b-f02,15.47,12585.402
src-meter-0299-006,2026-01-15T12:59:00Z,meter-b-f03,17.13,13091.593
src-meter-0299-007,2026-01-15T12:59:00Z,meter-b-f04,18.78,13597.699
src-meter-0299-008,2026-01-15T12:59:00Z,meter-c-f01,11.10,14060.838
src-meter-0299-009,2026-01-15T12:59:00Z,meter-c-f02,12.62,14566.924
src-meter-0299-010,2026-01-15T12:59:00Z,meter-c-f03,14.30,15073.165
src-meter-0299-011,2026-01-15T12:59:00Z,meter-c-f04,15.92,15579.409
src-meter-0300-000,2026-01-15T13:00:00Z,meter-a-f01,12.14,10070.765
src-meter-0300-001,2026-01-15T13:00:00Z,meter-a-f02,13.49,10577.666
src-meter-0300-002,2026-01-15T13:00:00Z,meter-a-f03,15.41,11084.500
src-meter-0300-003,2026-01-15T13:00:00Z,meter-a-f04,16.78,11591.046
src-meter-0300-004,2026-01-15T13:00:00Z,meter-b-f01,14.34,12079.387
src-meter-0300-005,2026-01-15T13:00:00Z,meter-b-f02,15.47,12585.660
src-meter-0300-006,2026-01-15T13:00:00Z,meter-b-f03,17.16,13091.879
src-meter-0300-007,2026-01-15T13:00:00Z,meter-b-f04,18.48,13598.007
src-meter-0300-008,2026-01-15T13:00:00Z,meter-c-f01,11.56,14061.031
src-meter-0300-009,2026-01-15T13:00:00Z,meter-c-f02,12.55,14567.133
src-meter-0300-010,2026-01-15T13:00:00Z,meter-c-f03,13.93,15073.398
src-meter-0300-011,2026-01-15T13:00:00Z,meter-c-f04,15.44,15579.666
src-meter-0301-000,2026-01-15T13:01:00Z,meter-a-f01,12.34,10070.970
src-meter-0301-001,2026-01-15T13:01:00Z,meter-a-f02,13.60,10577.893
src-meter-0301-002,2026-01-15T13:01:00Z,meter-a-f03,15.43,11084.757
src-meter-0301-003,2026-01-15T13:01:00Z,meter-a-f04,16.70,11591.324
src-meter-0301-004,2026-01-15T13:01:00Z,meter-b-f01,14.32,12079.626
src-meter-0301-005,2026-01-15T13:01:00Z,meter-b-f02,16.11,12585.928
src-meter-0301-006,2026-01-15T13:01:00Z,meter-b-f03,16.85,13092.160
src-meter-0301-007,2026-01-15T13:01:00Z,meter-b-f04,18.78,13598.320
src-meter-0301-008,2026-01-15T13:01:00Z,meter-c-f01,11.48,14061.222
src-meter-0301-009,2026-01-15T13:01:00Z,meter-c-f02,12.71,14567.345
src-meter-0301-010,2026-01-15T13:01:00Z,meter-c-f03,14.17,15073.634
src-meter-0301-011,2026-01-15T13:01:00Z,meter-c-f04,15.29,15579.921
src-meter-0302-000,2026-01-15T13:02:00Z,meter-a-f01,12.43,10071.177
src-meter-0302-001,2026-01-15T13:02:00Z,meter-a-f02,13.75,10578.122
src-meter-0302-002,2026-01-15T13:02:00Z,meter-a-f03,15.12,11085.009
src-meter-0302-003,2026-01-15T13:02:00Z,meter-a-f04,16.38,11591.597
src-meter-0302-004,2026-01-15T13:02:00Z,meter-b-f01,14.40,12079.866
src-meter-0302-005,2026-01-15T13:02:00Z,meter-b-f02,15.82,12586.192
src-meter-0302-006,2026-01-15T13:02:00Z,meter-b-f03,17.14,13092.446
src-meter-0302-007,2026-01-15T13:02:00Z,meter-b-f04,18.44,13598.627
src-meter-0302-008,2026-01-15T13:02:00Z,meter-c-f01,11.41,14061.412
src-meter-0302-009,2026-01-15T13:02:00Z,meter-c-f02,13.07,14567.563
src-meter-0302-010,2026-01-15T13:02:00Z,meter-c-f03,14.31,15073.872
src-meter-0302-011,2026-01-15T13:02:00Z,meter-c-f04,15.56,15580.180
src-meter-0303-000,2026-01-15T13:03:00Z,meter-a-f01,12.18,10071.380
src-meter-0303-001,2026-01-15T13:03:00Z,meter-a-f02,14.03,10578.355
src-meter-0303-002,2026-01-15T13:03:00Z,meter-a-f03,15.52,11085.267
src-meter-0303-003,2026-01-15T13:03:00Z,meter-a-f04,16.41,11591.870
src-meter-0303-004,2026-01-15T13:03:00Z,meter-b-f01,14.15,12080.101
src-meter-0303-005,2026-01-15T13:03:00Z,meter-b-f02,15.56,12586.451
src-meter-0303-006,2026-01-15T13:03:00Z,meter-b-f03,17.22,13092.733
src-meter-0303-007,2026-01-15T13:03:00Z,meter-b-f04,18.83,13598.941
src-meter-0303-008,2026-01-15T13:03:00Z,meter-c-f01,11.44,14061.603
src-meter-0303-009,2026-01-15T13:03:00Z,meter-c-f02,12.96,14567.779
src-meter-0303-010,2026-01-15T13:03:00Z,meter-c-f03,14.14,15074.108
src-meter-0303-011,2026-01-15T13:03:00Z,meter-c-f04,15.77,15580.443
src-meter-0304-000,2026-01-15T13:04:00Z,meter-a-f01,12.39,10071.587
src-meter-0304-001,2026-01-15T13:04:00Z,meter-a-f02,13.60,10578.582
src-meter-0304-002,2026-01-15T13:04:00Z,meter-a-f03,14.86,11085.515
src-meter-0304-003,2026-01-15T13:04:00Z,meter-a-f04,16.94,11592.153
src-meter-0304-004,2026-01-15T13:04:00Z,meter-b-f01,14.49,12080.343
src-meter-0304-005,2026-01-15T13:04:00Z,meter-b-f02,15.73,12586.714
src-meter-0304-006,2026-01-15T13:04:00Z,meter-b-f03,17.26,13093.020
src-meter-0304-007,2026-01-15T13:04:00Z,meter-b-f04,18.57,13599.251
src-meter-0304-008,2026-01-15T13:04:00Z,meter-c-f01,11.45,14061.794
src-meter-0304-009,2026-01-15T13:04:00Z,meter-c-f02,12.55,14567.988
src-meter-0304-010,2026-01-15T13:04:00Z,meter-c-f03,14.29,15074.346
src-meter-0304-011,2026-01-15T13:04:00Z,meter-c-f04,15.70,15580.705
src-meter-0305-000,2026-01-15T13:05:00Z,meter-a-f01,12.43,10071.794
src-meter-0305-001,2026-01-15T13:05:00Z,meter-a-f02,13.66,10578.810
src-meter-0305-002,2026-01-15T13:05:00Z,meter-a-f03,15.19,11085.768
src-meter-0305-003,2026-01-15T13:05:00Z,meter-a-f04,16.89,11592.434
src-meter-0305-004,2026-01-15T13:05:00Z,meter-b-f01,14.32,12080.582
src-meter-0305-005,2026-01-15T13:05:00Z,meter-b-f02,15.52,12586.972
src-meter-0305-006,2026-01-15T13:05:00Z,meter-b-f03,17.21,13093.307
src-meter-0305-007,2026-01-15T13:05:00Z,meter-b-f04,18.52,13599.559
src-meter-0305-008,2026-01-15T13:05:00Z,meter-c-f01,11.56,14061.986
src-meter-0305-009,2026-01-15T13:05:00Z,meter-c-f02,12.50,14568.196
src-meter-0305-010,2026-01-15T13:05:00Z,meter-c-f03,13.85,15074.577
src-meter-0305-011,2026-01-15T13:05:00Z,meter-c-f04,15.53,15580.963
src-meter-0306-000,2026-01-15T13:06:00Z,meter-a-f01,12.48,10072.002
src-meter-0306-001,2026-01-15T13:06:00Z,meter-a-f02,13.53,10579.035
src-meter-0306-002,2026-01-15T13:06:00Z,meter-a-f03,15.33,11086.024
src-meter-0306-003,2026-01-15T13:06:00Z,meter-a-f04,16.37,11592.707
src-meter-0306-004,2026-01-15T13:06:00Z,meter-b-f01,14.46,12080.823
src-meter-0306-005,2026-01-15T13:06:00Z,meter-b-f02,15.89,12587.237
src-meter-0306-006,2026-01-15T13:06:00Z,meter-b-f03,17.53,13093.599
src-meter-0306-007,2026-01-15T13:06:00Z,meter-b-f04,18.85,13599.873
src-meter-0306-008,2026-01-15T13:06:00Z,meter-c-f01,11.43,14062.177
src-meter-0306-009,2026-01-15T13:06:00Z,meter-c-f02,12.64,14568.407
src-meter-0306-010,2026-01-15T13:06:00Z,meter-c-f03,13.85,15074.808
src-meter-0306-011,2026-01-15T13:06:00Z,meter-c-f04,15.32,15581.219
src-meter-0307-000,2026-01-15T13:07:00Z,meter-a-f01,12.18,10072.205
src-meter-0307-001,2026-01-15T13:07:00Z,meter-a-f02,14.09,10579.270
src-meter-0307-002,2026-01-15T13:07:00Z,meter-a-f03,15.11,11086.275
src-meter-0307-003,2026-01-15T13:07:00Z,meter-a-f04,16.82,11592.987
src-meter-0307-004,2026-01-15T13:07:00Z,meter-b-f01,14.31,12081.061
src-meter-0307-005,2026-01-15T13:07:00Z,meter-b-f02,15.69,12587.499
src-meter-0307-006,2026-01-15T13:07:00Z,meter-b-f03,16.96,13093.882
src-meter-0307-007,2026-01-15T13:07:00Z,meter-b-f04,18.52,13600.182
src-meter-0307-008,2026-01-15T13:07:00Z,meter-c-f01,11.41,14062.367
src-meter-0307-009,2026-01-15T13:07:00Z,meter-c-f02,13.11,14568.625
src-meter-0307-010,2026-01-15T13:07:00Z,meter-c-f03,14.46,15075.049
src-meter-0307-011,2026-01-15T13:07:00Z,meter-c-f04,15.31,15581.474
src-meter-0308-000,2026-01-15T13:08:00Z,meter-a-f01,12.30,10072.410
src-meter-0308-001,2026-01-15T13:08:00Z,meter-a-f02,13.88,10579.502
src-meter-0308-002,2026-01-15T13:08:00Z,meter-a-f03,15.44,11086.533
src-meter-0308-003,2026-01-15T13:08:00Z,meter-a-f04,16.51,11593.263
src-meter-0308-004,2026-01-15T13:08:00Z,meter-b-f01,14.60,12081.305
src-meter-0308-005,2026-01-15T13:08:00Z,meter-b-f02,15.89,12587.764
src-meter-0308-006,2026-01-15T13:08:00Z,meter-b-f03,17.29,13094.170
src-meter-0308-007,2026-01-15T13:08:00Z,meter-b-f04,18.55,13600.491
src-meter-0308-008,2026-01-15T13:08:00Z,meter-c-f01,11.29,14062.555
src-meter-0308-009,2026-01-15T13:08:00Z,meter-c-f02,12.70,14568.837
src-meter-0308-010,2026-01-15T13:08:00Z,meter-c-f03,14.27,15075.287
src-meter-0308-011,2026-01-15T13:08:00Z,meter-c-f04,15.91,15581.739
src-meter-0309-000,2026-01-15T13:09:00Z,meter-a-f01,12.15,10072.612
src-meter-0309-001,2026-01-15T13:09:00Z,meter-a-f02,14.08,10579.736
src-meter-0309-002,2026-01-15T13:09:00Z,meter-a-f03,14.89,11086.781
src-meter-0309-003,2026-01-15T13:09:00Z,meter-a-f04,16.28,11593.534
src-meter-0309-004,2026-01-15T13:09:00Z,meter-b-f01,14.63,12081.548
src-meter-0309-005,2026-01-15T13:09:00Z,meter-b-f02,16.14,12588.033
src-meter-0309-006,2026-01-15T13:09:00Z,meter-b-f03,17.17,13094.456
src-meter-0309-007,2026-01-15T13:09:00Z,meter-b-f04,18.46,13600.799
src-meter-0309-008,2026-01-15T13:09:00Z,meter-c-f01,11.16,14062.741
src-meter-0309-009,2026-01-15T13:09:00Z,meter-c-f02,12.81,14569.051
src-meter-0309-010,2026-01-15T13:09:00Z,meter-c-f03,14.49,15075.528
src-meter-0309-011,2026-01-15T13:09:00Z,meter-c-f04,15.93,15582.004
src-meter-0310-000,2026-01-15T13:10:00Z,meter-a-f01,12.57,10072.822
src-meter-0310-001,2026-01-15T13:10:00Z,meter-a-f02,14.14,10579.972
src-meter-0310-002,2026-01-15T13:10:00Z,meter-a-f03,15.31,11087.036
src-meter-0310-003,2026-01-15T13:10:00Z,meter-a-f04,16.75,11593.813
src-meter-0310-004,2026-01-15T13:10:00Z,meter-b-f01,14.71,12081.793
src-meter-0310-005,2026-01-15T13:10:00Z,meter-b-f02,15.68,12588.294
src-meter-0310-006,2026-01-15T13:10:00Z,meter-b-f03,16.96,13094.739
src-meter-0310-007,2026-01-15T13:10:00Z,meter-b-f04,18.80,13601.112
src-meter-0310-008,2026-01-15T13:10:00Z,meter-c-f01,11.08,14062.926
src-meter-0310-009,2026-01-15T13:10:00Z,meter-c-f02,12.74,14569.263
src-meter-0310-010,2026-01-15T13:10:00Z,meter-c-f03,14.33,15075.767
src-meter-0310-011,2026-01-15T13:10:00Z,meter-c-f04,15.57,15582.264
src-meter-0311-000,2026-01-15T13:11:00Z,meter-a-f01,12.69,10073.033
src-meter-0311-001,2026-01-15T13:11:00Z,meter-a-f02,13.48,10580.197
src-meter-0311-002,2026-01-15T13:11:00Z,meter-a-f03,15.36,11087.292
src-meter-0311-003,2026-01-15T13:11:00Z,meter-a-f04,16.72,11594.092
src-meter-0311-004,2026-01-15T13:11:00Z,meter-b-f01,14.71,12082.039
src-meter-0311-005,2026-01-15T13:11:00Z,meter-b-f02,15.58,12588.553
src-meter-0311-006,2026-01-15T13:11:00Z,meter-b-f03,17.41,13095.029
src-meter-0311-007,2026-01-15T13:11:00Z,meter-b-f04,18.52,13601.421
src-meter-0311-008,2026-01-15T13:11:00Z,meter-c-f01,11.49,14063.117
src-meter-0311-009,2026-01-15T13:11:00Z,meter-c-f02,13.01,14569.480
src-meter-0311-010,2026-01-15T13:11:00Z,meter-c-f03,14.42,15076.007
src-meter-0311-011,2026-01-15T13:11:00Z,meter-c-f04,15.67,15582.525
src-meter-0312-000,2026-01-15T13:12:00Z,meter-a-f01,12.42,10073.240
src-meter-0312-001,2026-01-15T13:12:00Z,meter-a-f02,13.74,10580.426
src-meter-0312-002,2026-01-15T13:12:00Z,meter-a-f03,15.45,11087.550
src-meter-0312-003,2026-01-15T13:12:00Z,meter-a-f04,16.68,11594.370
src-meter-0312-004,2026-01-15T13:12:00Z,meter-b-f01,14.36,12082.278
src-meter-0312-005,2026-01-15T13:12:00Z,meter-b-f02,15.51,12588.812
src-meter-0312-006,2026-01-15T13:12:00Z,meter-b-f03,16.97,13095.312
src-meter-0312-007,2026-01-15T13:12:00Z,meter-b-f04,18.74,13601.733
src-meter-0312-008,2026-01-15T13:12:00Z,meter-c-f01,11.06,14063.301
src-meter-0312-009,2026-01-15T13:12:00Z,meter-c-f02,13.05,14569.697
src-meter-0312-010,2026-01-15T13:12:00Z,meter-c-f03,14.24,15076.245
src-meter-0312-011,2026-01-15T13:12:00Z,meter-c-f04,15.73,15582.787
src-meter-0313-000,2026-01-15T13:13:00Z,meter-a-f01,12.13,10073.443
src-meter-0313-001,2026-01-15T13:13:00Z,meter-a-f02,13.94,10580.658
src-meter-0313-002,2026-01-15T13:13:00Z,meter-a-f03,14.86,11087.797
src-meter-0313-003,2026-01-15T13:13:00Z,meter-a-f04,16.85,11594.651
src-meter-0313-004,2026-01-15T13:13:00Z,meter-b-f01,14.13,12082.513
src-meter-0313-005,2026-01-15T13:13:00Z,meter-b-f02,15.96,12589.078
src-meter-0313-006,2026-01-15T13:13:00Z,meter-b-f03,17.09,13095.597
src-meter-0313-007,2026-01-15T13:13:00Z,meter-b-f04,18.81,13602.047
src-meter-0313-008,2026-01-15T13:13:00Z,meter-c-f01,11.49,14063.493
src-meter-0313-009,2026-01-15T13:13:00Z,meter-c-f02,12.83,14569.911
src-meter-0313-010,2026-01-15T13:13:00Z,meter-c-f03,14.43,15076.485
src-meter-0313-011,2026-01-15T13:13:00Z,meter-c-f04,15.43,15583.044
src-meter-0314-000,2026-01-15T13:14:00Z,meter-a-f01,12.47,10073.650
src-meter-0314-001,2026-01-15T13:14:00Z,meter-a-f02,13.68,10580.886
src-meter-0314-002,2026-01-15T13:14:00Z,meter-a-f03,15.15,11088.050
src-meter-0314-003,2026-01-15T13:14:00Z,meter-a-f04,16.32,11594.923
src-meter-0314-004,2026-01-15T13:14:00Z,meter-b-f01,14.24,12082.751
src-meter-0314-005,2026-01-15T13:14:00Z,meter-b-f02,16.06,12589.346
src-meter-0314-006,2026-01-15T13:14:00Z,meter-b-f03,17.48,13095.888
src-meter-0314-007,2026-01-15T13:14:00Z,meter-b-f04,18.30,13602.352
src-meter-0314-008,2026-01-15T13:14:00Z,meter-c-f01,11.69,14063.687
src-meter-0314-009,2026-01-15T13:14:00Z,meter-c-f02,12.84,14570.125
src-meter-0314-010,2026-01-15T13:14:00Z,meter-c-f03,14.46,15076.726
src-meter-0314-011,2026-01-15T13:14:00Z,meter-c-f04,15.32,15583.300
src-meter-0315-000,2026-01-15T13:15:00Z,meter-a-f01,12.66,10073.861
src-meter-0315-001,2026-01-15T13:15:00Z,meter-a-f02,13.78,10581.116
src-meter-0315-002,2026-01-15T13:15:00Z,meter-a-f03,15.28,11088.304
src-meter-0315-003,2026-01-15T13:15:00Z,meter-a-f04,16.69,11595.201
src-meter-0315-004,2026-01-15T13:15:00Z,meter-b-f01,14.31,12082.989
src-meter-0315-005,2026-01-15T13:15:00Z,meter-b-f02,15.70,12589.607
src-meter-0315-006,2026-01-15T13:15:00Z,meter-b-f03,17.38,13096.178
src-meter-0315-007,2026-01-15T13:15:00Z,meter-b-f04,18.82,13602.665
src-meter-0315-008,2026-01-15T13:15:00Z,meter-c-f01,11.61,14063.881
src-meter-0315-009,2026-01-15T13:15:00Z,meter-c-f02,13.14,14570.344
src-meter-0315-010,2026-01-15T13:15:00Z,meter-c-f03,13.86,15076.957
src-meter-0315-011,2026-01-15T13:15:00Z,meter-c-f04,15.48,15583.558
src-meter-0316-000,2026-01-15T13:16:00Z,meter-a-f01,12.40,10074.068
src-meter-0316-001,2026-01-15T13:16:00Z,meter-a-f02,14.13,10581.351
src-meter-0316-002,2026-01-15T13:16:00Z,meter-a-f03,15.28,11088.559
src-meter-0316-003,2026-01-15T13:16:00Z,meter-a-f04,16.31,11595.472
src-meter-0316-004,2026-01-15T13:16:00Z,meter-b-f01,14.18,12083.226
src-meter-0316-005,2026-01-15T13:16:00Z,meter-b-f02,15.75,12589.870
src-meter-0316-006,2026-01-15T13:16:00Z,meter-b-f03,17.16,13096.464
src-meter-0316-007,2026-01-15T13:16:00Z,meter-b-f04,18.84,13602.979
src-meter-0316-008,2026-01-15T13:16:00Z,meter-c-f01,11.72,14064.076
src-meter-0316-009,2026-01-15T13:16:00Z,meter-c-f02,12.75,14570.557
src-meter-0316-010,2026-01-15T13:16:00Z,meter-c-f03,13.99,15077.190
src-meter-0316-011,2026-01-15T13:16:00Z,meter-c-f04,15.68,15583.819
src-meter-0317-000,2026-01-15T13:17:00Z,meter-a-f01,12.11,10074.270
