source_record_id,observed_at,device_id,room_temperature_c,relative_humidity_pct,co2_ppm
src-iaq-0247-022,2026-01-15T12:07:00Z,iaq-b-f02-west-r01,23.57,51.3,687.2
src-iaq-0247-023,2026-01-15T12:07:00Z,iaq-b-f02-west-r02,23.51,51.0,697.6
src-iaq-0247-024,2026-01-15T12:07:00Z,iaq-b-f03-east-r01,23.57,52.2,672.5
src-iaq-0247-025,2026-01-15T12:07:00Z,iaq-b-f03-east-r02,23.59,52.2,690.8
src-iaq-0247-026,2026-01-15T12:07:00Z,iaq-b-f03-west-r01,23.75,53.0,679.6
src-iaq-0247-027,2026-01-15T12:07:00Z,iaq-b-f03-west-r02,23.69,52.9,684.0
src-iaq-0247-028,2026-01-15T12:07:00Z,iaq-b-f04-east-r01,24.02,53.6,661.0
src-iaq-0247-029,2026-01-15T12:07:00Z,iaq-b-f04-east-r02,24.00,54.5,672.4
src-iaq-0247-030,2026-01-15T12:07:00Z,iaq-b-f04-west-r01,24.08,54.3,676.8
src-iaq-0247-031,2026-01-15T12:07:00Z,iaq-b-f04-west-r02,24.25,54.4,681.0
src-iaq-0247-032,2026-01-15T12:07:00Z,iaq-c-f01-east-r01,24.20,55.3,677.5
src-iaq-0247-033,2026-01-15T12:07:00Z,iaq-c-f01-east-r02,24.35,55.2,675.1
src-iaq-0247-034,2026-01-15T12:07:00Z,iaq-c-f01-west-r01,24.42,56.0,652.8
src-iaq-0247-035,2026-01-15T12:07:00Z,iaq-c-f01-west-r02,24.54,56.2,698.7
src-iaq-0247-036,2026-01-15T12:07:00Z,iaq-c-f02-east-r01,24.71,56.1,656.4
src-iaq-0247-037,2026-01-15T12:07:00Z,iaq-c-f02-east-r02,24.95,56.3,676.2
src-iaq-0247-038,2026-01-15T12:07:00Z,iaq-c-f02-west-r01,25.00,55.7,673.4
src-iaq-0247-039,2026-01-15T12:07:00Z,iaq-c-f02-west-r02,24.97,56.5,688.9
src-iaq-0247-040,2026-01-15T12:07:00Z,iaq-c-f03-east-r01,25.42,55.8,665.0
src-iaq-0247-041,2026-01-15T12:07:00Z,iaq-c-f03-east-r02,25.35,56.3,700.4
src-iaq-0247-042,2026-01-15T12:07:00Z,iaq-c-f03-west-r01,25.40,56.1,679.9
src-iaq-0247-043,2026-01-15T12:07:00Z,iaq-c-f03-west-r02,25.53,56.0,703.1
src-iaq-0247-044,2026-01-15T12:07:00Z,iaq-c-f04-east-r01,25.72,55.4,721.4
src-iaq-0247-045,2026-01-15T12:07:00Z,iaq-c-f04-east-r02,25.88,54.6,785.3
src-iaq-0247-046,2026-01-15T12:07:00Z,iaq-c-f04-west-r01,25.86,54.5,774.8
src-iaq-0247-047,2026-01-15T12:07:00Z,iaq-c-f04-west-r02,26.07,54.5,808.2
src-iaq-0248-000,2026-01-15T12:08:00Z,iaq-a-f01-east-r01,24.80,49.8,937.9
src-iaq-0248-001,2026-01-15T12:08:00Z,iaq-a-f01-east-r02,24.84,49.8,937.0
src-iaq-0248-002,2026-01-15T12:08:00Z,iaq-a-f01-west-r01,24.71,48.9,916.9
src-iaq-0248-003,2026-01-15T12:08:00Z,iaq-a-f01-west-r02,24.46,49.4,922.7
src-iaq-0248-004,2026-01-15T12:08:00Z,iaq-a-f02-east-r01,24.68,48.9,902.2
src-iaq-0248-005,2026-01-15T12:08:00Z,iaq-a-f02-east-r02,24.45,48.7,898.4
src-iaq-0248-006,2026-01-15T12:08:00Z,iaq-a-f02-west-r01,24.43,47.8,848.5
src-iaq-0248-007,2026-01-15T12:08:00Z,iaq-a-f02-west-r02,24.38,48.7,876.3
src-iaq-0248-008,2026-01-15T12:08:00Z,iaq-a-f03-east-r01,24.54,47.8,811.1
src-iaq-0248-009,2026-01-15T12:08:00Z,iaq-a-f03-east-r02,24.25,47.9,804.1
src-iaq-0248-010,2026-01-15T12:08:00Z,iaq-a-f03-west-r01,24.29,47.7,776.4
src-iaq-0248-011,2026-01-15T12:08:00Z,iaq-a-f03-west-r02,24.16,47.9,773.1
src-iaq-0248-012,2026-01-15T12:08:00Z,iaq-a-f04-east-r01,24.14,47.6,720.8
src-iaq-0248-013,2026-01-15T12:08:00Z,iaq-a-f04-east-r02,24.06,48.5,691.7
src-iaq-0248-014,2026-01-15T12:08:00Z,iaq-a-f04-west-r01,24.20,48.1,690.7
src-iaq-0248-015,2026-01-15T12:08:00Z,iaq-a-f04-west-r02,23.94,48.6,697.5
src-iaq-0248-016,2026-01-15T12:08:00Z,iaq-b-f01-east-r01,23.37,48.6,654.0
src-iaq-0248-017,2026-01-15T12:08:00Z,iaq-b-f01-east-r02,23.47,49.4,699.6
src-iaq-0248-018,2026-01-15T12:08:00Z,iaq-b-f01-west-r01,23.35,49.8,660.0
src-iaq-0248-019,2026-01-15T12:08:00Z,iaq-b-f01-west-r02,23.23,49.5,694.5
src-iaq-0248-020,2026-01-15T12:08:00Z,iaq-b-f02-east-r01,23.44,50.8,689.2
src-iaq-0248-021,2026-01-15T12:08:00Z,iaq-b-f02-east-r02,23.35,50.8,680.0
src-iaq-0248-022,2026-01-15T12:08:00Z,iaq-b-f02-west-r01,23.53,51.6,674.3
src-iaq-0248-023,2026-01-15T12:08:00Z,iaq-b-f02-west-r02,23.51,51.6,706.2
src-iaq-0248-024,2026-01-15T12:08:00Z,iaq-b-f03-east-r01,23.66,51.6,657.2
src-iaq-0248-025,2026-01-15T12:08:00Z,iaq-b-f03-east-r02,23.60,52.1,689.4
src-iaq-0248-026,2026-01-15T12:08:00Z,iaq-b-f03-west-r01,23.75,53.2,689.7
src-iaq-0248-027,2026-01-15T12:08:00Z,iaq-b-f03-west-r02,23.75,53.9,686.2
src-iaq-0248-028,2026-01-15T12:08:00Z,iaq-b-f04-east-r01,23.96,54.3,678.7
src-iaq-0248-029,2026-01-15T12:08:00Z,iaq-b-f04-east-r02,24.14,54.2,711.6
src-iaq-0248-030,2026-01-15T12:08:00Z,iaq-b-f04-west-r01,24.29,54.4,685.1
src-iaq-0248-031,2026-01-15T12:08:00Z,iaq-b-f04-west-r02,24.36,55.1,671.8
src-iaq-0248-032,2026-01-15T12:08:00Z,iaq-c-f01-east-r01,24.30,55.6,669.2
src-iaq-0248-033,2026-01-15T12:08:00Z,iaq-c-f01-east-r02,24.38,56.0,672.0
src-iaq-0248-034,2026-01-15T12:08:00Z,iaq-c-f01-west-r01,24.47,55.5,689.7
src-iaq-0248-035,2026-01-15T12:08:00Z,iaq-c-f01-west-r02,24.53,55.4,680.1
src-iaq-0248-036,2026-01-15T12:08:00Z,iaq-c-f02-east-r01,24.89,56.5,679.3
src-iaq-0248-037,2026-01-15T12:08:00Z,iaq-c-f02-east-r02,24.80,55.7,676.1
src-iaq-0248-038,2026-01-15T12:08:00Z,iaq-c-f02-west-r01,25.06,56.4,677.2
src-iaq-0248-039,2026-01-15T12:08:00Z,iaq-c-f02-west-r02,25.20,56.4,692.2
src-iaq-0248-040,2026-01-15T12:08:00Z,iaq-c-f03-east-r01,25.45,56.2,687.6
src-iaq-0248-041,2026-01-15T12:08:00Z,iaq-c-f03-east-r02,25.49,56.2,693.1
src-iaq-0248-042,2026-01-15T12:08:00Z,iaq-c-f03-west-r01,25.56,55.8,667.0
src-iaq-0248-043,2026-01-15T12:08:00Z,iaq-c-f03-west-r02,25.62,55.4,737.4
src-iaq-0248-044,2026-01-15T12:08:00Z,iaq-c-f04-east-r01,25.92,55.3,738.2
src-iaq-0248-045,2026-01-15T12:08:00Z,iaq-c-f04-east-r02,25.90,54.4,777.0
src-iaq-0248-046,2026-01-15T12:08:00Z,iaq-c-f04-west-r01,25.91,54.5,763.2
src-iaq-0248-047,2026-01-15T12:08:00Z,iaq-c-f04-west-r02,26.03,54.4,842.8
src-iaq-0249-000,2026-01-15T12:09:00Z,iaq-a-f01-east-r01,24.89,50.1,918.6
src-iaq-0249-001,2026-01-15T12:09:00Z,iaq-a-f01-east-r02,24.78,49.6,959.3
src-iaq-0249-002,2026-01-15T12:09:00Z,iaq-a-f01-west-r01,24.66,48.8,929.4
src-iaq-0249-003,2026-01-15T12:09:00Z,iaq-a-f01-west-r02,24.42,49.4,919.9
src-iaq-0249-004,2026-01-15T12:09:00Z,iaq-a-f02-east-r01,24.52,49.1,870.0
src-iaq-0249-005,2026-01-15T12:09:00Z,iaq-a-f02-east-r02,24.46,48.8,909.7
src-iaq-0249-006,2026-01-15T12:09:00Z,iaq-a-f02-west-r01,24.32,48.5,869.5
src-iaq-0249-007,2026-01-15T12:09:00Z,iaq-a-f02-west-r02,24.27,48.1,847.6
src-iaq-0249-008,2026-01-15T12:09:00Z,iaq-a-f03-east-r01,24.41,48.1,786.1
src-iaq-0249-009,2026-01-15T12:09:00Z,iaq-a-f03-east-r02,24.29,47.5,815.8
src-iaq-0249-010,2026-01-15T12:09:00Z,iaq-a-f03-west-r01,24.21,48.1,764.7
src-iaq-0249-011,2026-01-15T12:09:00Z,iaq-a-f03-west-r02,24.08,48.5,767.5
src-iaq-0249-012,2026-01-15T12:09:00Z,iaq-a-f04-east-r01,24.32,48.0,695.0
src-iaq-0249-013,2026-01-15T12:09:00Z,iaq-a-f04-east-r02,24.23,48.0,704.6
src-iaq-0249-014,2026-01-15T12:09:00Z,iaq-a-f04-west-r01,24.00,48.6,678.9
src-iaq-0249-015,2026-01-15T12:09:00Z,iaq-a-f04-west-r02,24.10,48.7,681.1
src-iaq-0249-016,2026-01-15T12:09:00Z,iaq-b-f01-east-r01,23.34,48.7,662.5
src-iaq-0249-017,2026-01-15T12:09:00Z,iaq-b-f01-east-r02,23.41,49.5,670.9
src-iaq-0249-018,2026-01-15T12:09:00Z,iaq-b-f01-west-r01,23.36,49.4,688.8
src-iaq-0249-019,2026-01-15T12:09:00Z,iaq-b-f01-west-r02,23.32,50.6,710.7
src-iaq-0249-020,2026-01-15T12:09:00Z,iaq-b-f02-east-r01,23.43,50.7,664.2
src-iaq-0249-021,2026-01-15T12:09:00Z,iaq-b-f02-east-r02,23.57,51.4,676.7
src-iaq-0249-022,2026-01-15T12:09:00Z,iaq-b-f02-west-r01,23.58,51.9,658.3
src-iaq-0249-023,2026-01-15T12:09:00Z,iaq-b-f02-west-r02,23.39,51.2,668.1
src-iaq-0249-024,2026-01-15T12:09:00Z,iaq-b-f03-east-r01,23.76,52.1,687.4
src-iaq-0249-025,2026-01-15T12:09:00Z,iaq-b-f03-east-r02,23.70,53.1,673.9
src-iaq-0249-026,2026-01-15T12:09:00Z,iaq-b-f03-west-r01,23.83,53.2,666.4
src-iaq-0249-027,2026-01-15T12:09:00Z,iaq-b-f03-west-r02,23.73,53.0,704.8
src-iaq-0249-028,2026-01-15T12:09:00Z,iaq-b-f04-east-r01,24.08,53.7,663.3
src-iaq-0249-029,2026-01-15T12:09:00Z,iaq-b-f04-east-r02,24.11,54.5,693.3
src-iaq-0249-030,2026-01-15T12:09:00Z,iaq-b-f04-west-r01,24.18,54.9,663.4
src-iaq-0249-031,2026-01-15T12:09:00Z,iaq-b-f04-west-r02,24.23,54.4,689.9
src-iaq-0249-032,2026-01-15T12:09:00Z,iaq-c-f01-east-r01,24.24,55.7,663.1
src-iaq-0249-033,2026-01-15T12:09:00Z,iaq-c-f01-east-r02,24.35,55.1,698.5
src-iaq-0249-034,2026-01-15T12:09:00Z,iaq-c-f01-west-r01,24.46,55.3,665.1
src-iaq-0249-035,2026-01-15T12:09:00Z,iaq-c-f01-west-r02,24.59,56.1,710.8
src-iaq-0249-036,2026-01-15T12:09:00Z,iaq-c-f02-east-r01,24.92,55.7,660.1
src-iaq-0249-037,2026-01-15T12:09:00Z,iaq-c-f02-east-r02,24.92,56.0,703.9
src-iaq-0249-038,2026-01-15T12:09:00Z,iaq-c-f02-west-r01,25.12,56.4,648.3
src-iaq-0249-039,2026-01-15T12:09:00Z,iaq-c-f02-west-r02,25.08,56.0,692.9
src-iaq-0249-040,2026-01-15T12:09:00Z,iaq-c-f03-east-r01,25.28,55.7,684.6
src-iaq-0249-041,2026-01-15T12:09:00Z,iaq-c-f03-east-r02,25.36,55.9,673.1
src-iaq-0249-042,2026-01-15T12:09:00Z,iaq-c-f03-west-r01,25.58,56.0,691.4
src-iaq-0249-043,2026-01-15T12:09:00Z,iaq-c-f03-west-r02,25.57,55.3,746.0
src-iaq-0249-044,2026-01-15T12:09:00Z,iaq-c-f04-east-r01,25.78,55.0,734.2
src-iaq-0249-045,2026-01-15T12:09:00Z,iaq-c-f04-east-r02,25.80,54.8,779.3
src-iaq-0249-046,2026-01-15T12:09:00Z,iaq-c-f04-west-r01,25.95,53.9,798.0
src-iaq-0249-047,2026-01-15T12:09:00Z,iaq-c-f04-west-r02,26.09,53.9,829.5
src-iaq-0250-000,2026-01-15T12:10:00Z,iaq-a-f01-east-r01,24.81,50.0,943.9
src-iaq-0250-001,2026-01-15T12:10:00Z,iaq-a-f01-east-r02,24.76,49.3,929.6
src-iaq-0250-002,2026-01-15T12:10:00Z,iaq-a-f01-west-r01,24.57,48.7,916.0
src-iaq-0250-003,2026-01-15T12:10:00Z,iaq-a-f01-west-r02,24.50,49.0,909.5
src-iaq-0250-004,2026-01-15T12:10:00Z,iaq-a-f02-east-r01,24.48,48.8,900.8
src-iaq-0250-005,2026-01-15T12:10:00Z,iaq-a-f02-east-r02,24.44,48.2,867.8
src-iaq-0250-006,2026-01-15T12:10:00Z,iaq-a-f02-west-r01,24.49,48.1,826.6
src-iaq-0250-007,2026-01-15T12:10:00Z,iaq-a-f02-west-r02,24.29,47.6,844.5
src-iaq-0250-008,2026-01-15T12:10:00Z,iaq-a-f03-east-r01,24.31,48.1,795.2
src-iaq-0250-009,2026-01-15T12:10:00Z,iaq-a-f03-east-r02,24.35,48.0,774.2
src-iaq-0250-010,2026-01-15T12:10:00Z,iaq-a-f03-west-r01,24.16,48.3,744.5
src-iaq-0250-011,2026-01-15T12:10:00Z,iaq-a-f03-west-r02,24.04,48.7,747.9
src-iaq-0250-012,2026-01-15T12:10:00Z,iaq-a-f04-east-r01,24.13,48.4,704.1
src-iaq-0250-013,2026-01-15T12:10:00Z,iaq-a-f04-east-r02,24.16,48.0,703.4
src-iaq-0250-014,2026-01-15T12:10:00Z,iaq-a-f04-west-r01,24.12,48.7,671.9
src-iaq-0250-015,2026-01-15T12:10:00Z,iaq-a-f04-west-r02,23.99,48.6,698.5
src-iaq-0250-016,2026-01-15T12:10:00Z,iaq-b-f01-east-r01,23.32,49.3,675.7
src-iaq-0250-017,2026-01-15T12:10:00Z,iaq-b-f01-east-r02,23.30,49.1,679.4
src-iaq-0250-018,2026-01-15T12:10:00Z,iaq-b-f01-west-r01,23.43,49.9,683.0
src-iaq-0250-019,2026-01-15T12:10:00Z,iaq-b-f01-west-r02,23.41,50.2,698.7
src-iaq-0250-020,2026-01-15T12:10:00Z,iaq-b-f02-east-r01,23.54,50.5,659.9
src-iaq-0250-021,2026-01-15T12:10:00Z,iaq-b-f02-east-r02,23.42,50.8,701.3
src-iaq-0250-022,2026-01-15T12:10:00Z,iaq-b-f02-west-r01,23.49,51.3,664.7
src-iaq-0250-023,2026-01-15T12:10:00Z,iaq-b-f02-west-r02,23.46,52.2,701.8
src-iaq-0250-024,2026-01-15T12:10:00Z,iaq-b-f03-east-r01,23.80,51.8,675.4
src-iaq-0250-025,2026-01-15T12:10:00Z,iaq-b-f03-east-r02,23.78,53.2,699.2
src-iaq-0250-026,2026-01-15T12:10:00Z,iaq-b-f03-west-r01,23.68,53.4,668.4
src-iaq-0250-027,2026-01-15T12:10:00Z,iaq-b-f03-west-r02,23.86,53.8,707.1
src-iaq-0250-028,2026-01-15T12:10:00Z,iaq-b-f04-east-r01,24.20,54.4,673.7
src-iaq-0250-029,2026-01-15T12:10:00Z,iaq-b-f04-east-r02,24.28,54.6,682.4
src-iaq-0250-030,2026-01-15T12:10:00Z,iaq-b-f04-west-r01,24.28,55.3,689.9
src-iaq-0250-031,2026-01-15T12:10:00Z,iaq-b-f04-west-r02,24.44,55.5,701.9
src-iaq-0250-032,2026-01-15T12:10:00Z,iaq-c-f01-east-r01,24.23,55.8,674.0
src-iaq-0250-033,2026-01-15T12:10:00Z,iaq-c-f01-east-r02,24.34,55.2,701.9
src-iaq-0250-034,2026-01-15T12:10:00Z,iaq-c-f01-west-r01,24.56,55.7,683.7
src-iaq-0250-035,2026-01-15T12:10:00Z,iaq-c-f01-west-r02,24.59,55.4,696.6
src-iaq-0250-036,2026-01-15T12:10:00Z,iaq-c-f02-east-r01,24.90,56.2,672.8
src-iaq-0250-037,2026-01-15T12:10:00Z,iaq-c-f02-east-r02,25.01,55.6,675.2
src-iaq-0250-038,2026-01-15T12:10:00Z,iaq-c-f02-west-r01,25.06,56.4,654.8
src-iaq-0250-039,2026-01-15T12:10:00Z,iaq-c-f02-west-r02,25.05,56.0,670.6
src-iaq-0250-040,2026-01-15T12:10:00Z,iaq-c-f03-east-r01,25.37,56.2,651.1
src-iaq-0250-041,2026-01-15T12:10:00Z,iaq-c-f03-east-r02,25.60,55.4,693.8
src-iaq-0250-042,2026-01-15T12:10:00Z,iaq-c-f03-west-r01,25.60,55.2,692.5
src-iaq-0250-043,2026-01-15T12:10:00Z,iaq-c-f03-west-r02,25.61,55.6,737.5
src-iaq-0250-044,2026-01-15T12:10:00Z,iaq-c-f04-east-r01,25.83,55.0,740.8
src-iaq-0250-045,2026-01-15T12:10:00Z,iaq-c-f04-east-r02,25.96,54.5,802.7
src-iaq-0250-046,2026-01-15T12:10:00Z,iaq-c-f04-west-r01,25.87,54.4,801.5
src-iaq-0250-047,2026-01-15T12:10:00Z,iaq-c-f04-west-r02,26.03,53.4,823.2
src-iaq-0251-000,2026-01-15T12:11:00Z,iaq-a-f01-east-r01,24.75,49.0,929.9
src-iaq-0251-001,2026-01-15T12:11:00Z,iaq-a-f01-east-r02,24.76,49.5,958.8
src-iaq-0251-002,2026-01-15T12:11:00Z,iaq-a-f01-west-r01,24.56,48.7,904.2
src-iaq-0251-003,2026-01-15T12:11:00Z,iaq-a-f01-west-r02,24.45,48.7,922.1
src-iaq-0251-004,2026-01-15T12:11:00Z,iaq-a-f02-east-r01,24.44,48.0,869.3
src-iaq-0251-005,2026-01-15T12:11:00Z,iaq-a-f02-east-r02,24.53,48.4,886.7
src-iaq-0251-006,2026-01-15T12:11:00Z,iaq-a-f02-west-r01,24.45,47.9,849.1
src-iaq-0251-007,2026-01-15T12:11:00Z,iaq-a-f02-west-r02,24.23,48.2,833.4
src-iaq-0251-008,2026-01-15T12:11:00Z,iaq-a-f03-east-r01,24.45,48.5,789.2
src-iaq-0251-009,2026-01-15T12:11:00Z,iaq-a-f03-east-r02,24.26,47.8,806.3
src-iaq-0251-010,2026-01-15T12:11:00Z,iaq-a-f03-west-r01,24.13,47.9,719.7
src-iaq-0251-011,2026-01-15T12:11:00Z,iaq-a-f03-west-r02,24.08,48.1,725.6
src-iaq-0251-012,2026-01-15T12:11:00Z,iaq-a-f04-east-r01,24.26,48.2,660.1
src-iaq-0251-013,2026-01-15T12:11:00Z,iaq-a-f04-east-r02,24.03,48.2,689.5
src-iaq-0251-014,2026-01-15T12:11:00Z,iaq-a-f04-west-r01,23.98,48.8,682.5
src-iaq-0251-015,2026-01-15T12:11:00Z,iaq-a-f04-west-r02,23.87,49.3,683.4
src-iaq-0251-016,2026-01-15T12:11:00Z,iaq-b-f01-east-r01,23.45,49.1,683.3
src-iaq-0251-017,2026-01-15T12:11:00Z,iaq-b-f01-east-r02,23.46,49.1,701.3
src-iaq-0251-018,2026-01-15T12:11:00Z,iaq-b-f01-west-r01,23.21,50.0,684.9
src-iaq-0251-019,2026-01-15T12:11:00Z,iaq-b-f01-west-r02,23.36,50.0,706.8
src-iaq-0251-020,2026-01-15T12:11:00Z,iaq-b-f02-east-r01,23.46,50.8,691.6
src-iaq-0251-021,2026-01-15T12:11:00Z,iaq-b-f02-east-r02,23.53,51.0,671.0
src-iaq-0251-022,2026-01-15T12:11:00Z,iaq-b-f02-west-r01,23.37,51.3,666.1
src-iaq-0251-023,2026-01-15T12:11:00Z,iaq-b-f02-west-r02,23.38,52.5,709.5
src-iaq-0251-024,2026-01-15T12:11:00Z,iaq-b-f03-east-r01,23.70,52.8,682.8
src-iaq-0251-025,2026-01-15T12:11:00Z,iaq-b-f03-east-r02,23.67,52.8,701.9
src-iaq-0251-026,2026-01-15T12:11:00Z,iaq-b-f03-west-r01,23.71,53.0,665.8
src-iaq-0251-027,2026-01-15T12:11:00Z,iaq-b-f03-west-r02,23.95,53.8,673.3
src-iaq-0251-028,2026-01-15T12:11:00Z,iaq-b-f04-east-r01,24.10,54.6,671.0
src-iaq-0251-029,2026-01-15T12:11:00Z,iaq-b-f04-east-r02,24.27,54.4,690.1
src-iaq-0251-030,2026-01-15T12:11:00Z,iaq-b-f04-west-r01,24.36,54.6,649.4
src-iaq-0251-031,2026-01-15T12:11:00Z,iaq-b-f04-west-r02,24.41,55.3,701.1
src-iaq-0251-032,2026-01-15T12:11:00Z,iaq-c-f01-east-r01,24.37,55.4,684.7
src-iaq-0251-033,2026-01-15T12:11:00Z,iaq-c-f01-east-r02,24.51,55.5,697.8
src-iaq-0251-034,2026-01-15T12:11:00Z,iaq-c-f01-west-r01,24.47,55.3,677.5
src-iaq-0251-035,2026-01-15T12:11:00Z,iaq-c-f01-west-r02,24.57,56.2,693.2
src-iaq-0251-036,2026-01-15T12:11:00Z,iaq-c-f02-east-r01,24.86,55.8,680.8
src-iaq-0251-037,2026-01-15T12:11:00Z,iaq-c-f02-east-r02,25.03,55.8,674.7
src-iaq-0251-038,2026-01-15T12:11:00Z,iaq-c-f02-west-r01,25.12,55.6,671.6
src-iaq-0251-039,2026-01-15T12:11:00Z,iaq-c-f02-west-r02,25.12,55.9,708.5
src-iaq-0251-040,2026-01-15T12:11:00Z,iaq-c-f03-east-r01,25.43,55.8,687.7
src-iaq-0251-041,2026-01-15T12:11:00Z,iaq-c-f03-east-r02,25.47,56.0,698.6
src-iaq-0251-042,2026-01-15T12:11:00Z,iaq-c-f03-west-r01,25.69,56.0,696.5
src-iaq-0251-043,2026-01-15T12:11:00Z,iaq-c-f03-west-r02,25.73,55.2,766.0
src-iaq-0251-044,2026-01-15T12:11:00Z,iaq-c-f04-east-r01,25.94,54.4,743.0
src-iaq-0251-045,2026-01-15T12:11:00Z,iaq-c-f04-east-r02,25.98,55.1,784.5
src-iaq-0251-046,2026-01-15T12:11:00Z,iaq-c-f04-west-r01,26.03,53.9,790.1
src-iaq-0251-047,2026-01-15T12:11:00Z,iaq-c-f04-west-r02,25.94,53.7,836.7
src-iaq-0252-000,2026-01-15T12:12:00Z,iaq-a-f01-east-r01,24.63,49.2,936.3
src-iaq-0252-001,2026-01-15T12:12:00Z,iaq-a-f01-east-r02,24.60,49.4,931.5
src-iaq-0252-002,2026-01-15T12:12:00Z,iaq-a-f01-west-r01,24.59,49.3,895.8
src-iaq-0252-003,2026-01-15T12:12:00Z,iaq-a-f01-west-r02,24.51,49.1,900.3
src-iaq-0252-004,2026-01-15T12:12:00Z,iaq-a-f02-east-r01,24.51,48.3,889.4
src-iaq-0252-005,2026-01-15T12:12:00Z,iaq-a-f02-east-r02,24.55,48.5,852.8
src-iaq-0252-006,2026-01-15T12:12:00Z,iaq-a-f02-west-r01,24.32,47.6,841.7
src-iaq-0252-007,2026-01-15T12:12:00Z,iaq-a-f02-west-r02,24.28,48.3,819.2
src-iaq-0252-008,2026-01-15T12:12:00Z,iaq-a-f03-east-r01,24.30,47.5,791.2
src-iaq-0252-009,2026-01-15T12:12:00Z,iaq-a-f03-east-r02,24.26,47.6,767.4
src-iaq-0252-010,2026-01-15T12:12:00Z,iaq-a-f03-west-r01,24.10,48.1,748.1
src-iaq-0252-011,2026-01-15T12:12:00Z,iaq-a-f03-west-r02,24.00,47.8,704.0
src-iaq-0252-012,2026-01-15T12:12:00Z,iaq-a-f04-east-r01,24.10,48.3,687.8
src-iaq-0252-013,2026-01-15T12:12:00Z,iaq-a-f04-east-r02,24.05,48.9,689.8
src-iaq-0252-014,2026-01-15T12:12:00Z,iaq-a-f04-west-r01,24.11,48.5,671.0
src-iaq-0252-015,2026-01-15T12:12:00Z,iaq-a-f04-west-r02,23.85,49.3,685.3
src-iaq-0252-016,2026-01-15T12:12:00Z,iaq-b-f01-east-r01,23.45,49.2,659.5
src-iaq-0252-017,2026-01-15T12:12:00Z,iaq-b-f01-east-r02,23.45,50.1,692.9
src-iaq-0252-018,2026-01-15T12:12:00Z,iaq-b-f01-west-r01,23.23,50.6,670.3
src-iaq-0252-019,2026-01-15T12:12:00Z,iaq-b-f01-west-r02,23.37,50.1,676.4
src-iaq-0252-020,2026-01-15T12:12:00Z,iaq-b-f02-east-r01,23.43,51.3,679.4
src-iaq-0252-021,2026-01-15T12:12:00Z,iaq-b-f02-east-r02,23.47,51.3,708.0
src-iaq-0252-022,2026-01-15T12:12:00Z,iaq-b-f02-west-r01,23.39,51.9,655.3
src-iaq-0252-023,2026-01-15T12:12:00Z,iaq-b-f02-west-r02,23.56,52.0,679.3
src-iaq-0252-024,2026-01-15T12:12:00Z,iaq-b-f03-east-r01,23.79,52.3,677.3
src-iaq-0252-025,2026-01-15T12:12:00Z,iaq-b-f03-east-r02,23.85,53.1,710.7
src-iaq-0252-026,2026-01-15T12:12:00Z,iaq-b-f03-west-r01,23.87,53.3,652.6
src-iaq-0252-027,2026-01-15T12:12:00Z,iaq-b-f03-west-r02,23.78,54.1,687.8
src-iaq-0252-028,2026-01-15T12:12:00Z,iaq-b-f04-east-r01,24.07,54.9,686.3
src-iaq-0252-029,2026-01-15T12:12:00Z,iaq-b-f04-east-r02,24.18,54.2,675.5
src-iaq-0252-030,2026-01-15T12:12:00Z,iaq-b-f04-west-r01,24.34,55.0,663.5
src-iaq-0252-031,2026-01-15T12:12:00Z,iaq-b-f04-west-r02,24.33,55.5,693.3
src-iaq-0252-032,2026-01-15T12:12:00Z,iaq-c-f01-east-r01,24.24,55.5,661.7
src-iaq-0252-033,2026-01-15T12:12:00Z,iaq-c-f01-east-r02,24.52,55.6,673.4
src-iaq-0252-034,2026-01-15T12:12:00Z,iaq-c-f01-west-r01,24.43,56.1,661.8
src-iaq-0252-035,2026-01-15T12:12:00Z,iaq-c-f01-west-r02,24.65,56.2,672.8
src-iaq-0252-036,2026-01-15T12:12:00Z,iaq-c-f02-east-r01,25.05,56.1,674.9
src-iaq-0252-037,2026-01-15T12:12:00Z,iaq-c-f02-east-r02,25.03,56.5,685.4
src-iaq-0252-038,2026-01-15T12:12:00Z,iaq-c-f02-west-r01,25.09,56.1,681.0
src-iaq-0252-039,2026-01-15T12:12:00Z,iaq-c-f02-west-r02,25.21,55.4,673.3
src-iaq-0252-040,2026-01-15T12:12:00Z,iaq-c-f03-east-r01,25.55,56.2,685.6
src-iaq-0252-041,2026-01-15T12:12:00Z,iaq-c-f03-east-r02,25.52,55.0,682.0
src-iaq-0252-042,2026-01-15T12:12:00Z,iaq-c-f03-west-r01,25.58,55.1,707.9
src-iaq-0252-043,2026-01-15T12:12:00Z,iaq-c-f03-west-r02,25.62,54.9,759.3
src-iaq-0252-044,2026-01-15T12:12:00Z,iaq-c-f04-east-r01,25.82,54.3,748.0
src-iaq-0252-045,2026-01-15T12:12:00Z,iaq-c-f04-east-r02,26.03,54.3,791.7
src-iaq-0252-046,2026-01-15T12:12:00Z,iaq-c-f04-west-r01,25.99,54.1,825.8
src-iaq-0252-047,2026-01-15T12:12:00Z,iaq-c-f04-west-r02,26.11,54.2,860.8
src-iaq-0253-000,2026-01-15T12:13:00Z,iaq-a-f01-east-r01,24.62,49.4,925.4
src-iaq-0253-001,2026-01-15T12:13:00Z,iaq-a-f01-east-r02,24.62,49.3,912.5
